index,certificateId,studentName,program,issueDate,file,pdfBytes,rawSha256,canonicalSha256
734,RTU-2026-CS-000734,Karl Saar,Telecommunications,2026-03-07,cert_RTU-2026-CS-000734.pdf,1388,2ab127d8865c53a60a4ade56f80b3e944426792314ba55b87306555d26c0b77b,9ef34a37af5d6e319dd75cfc4d6fa376f92ec9e1a418043c5977d20ea84b546c
735,RTU-2026-CS-000735,Rita Lapsa,Computer Systems,2026-04-08,cert_RTU-2026-CS-000735.pdf,1384,28896f8b9f9c9eda80b32b891326d7ca20c8e133d1ce2af92a9ba6fb23c88830,dfb165d6bc625d30801e03b84db42319322ad8645d2ea706068c4c18e9d470c2
736,RTU-2026-CS-000736,Hasan Meyer,Information Technology,2026-05-09,cert_RTU-2026-CS-000736.pdf,1384,67af2c8e1dbed1940cc31463474e4b13c619731d96b3e18673d92bdd4c0d4e0a,cdccab6f3e46fbb868d95e1747d63428b4ab81d6585a4685b8385b2916d3b3bb
737,RTU-2026-CS-000737,Elina Zarina,Applied Computer Science,2026-06-10,cert_RTU-2026-CS-000737.pdf,1400,0258d12e9fed8027dd89ca5ac4136c6a51b5cb623d81dc3b1e95b36a1cf3a9ba,efd00abc30ab516cad2f9760b466e8e1e667093f8e4f97a5693bbe53fe458cad
738,RTU-2026-CS-000738,Janis Turan,Electronics,2026-07-11,cert_RTU-2026-CS-000738.pdf,1377,e8fcc3d58a244ff40e81aab237a83f42973db8be0241a5fa37dc2f9bcc0658b1,4470b2ff0dfbaf5a1991053b3f0f0e985b7009c18dac35642492ebdb9ecaafa3
739,RTU-2026-CS-000739,Sofia Berzina,Telecommunications,2026-08-12,cert_RTU-2026-CS-000739.pdf,1383,79d972c4e8ad3750006fbfd261b5ed246f4bbe5e2ac23563f79196509b48fb4c,8e7c2faf73c82890de0b162d4e1c328d807a7ce33b43deb6f542f45f9b2b4899
740,RTU-2026-CS-000740,Marko Ozols,Computer Systems,2026-09-13,cert_RTU-2026-CS-000740.pdf,1388,ae11e5cf93aa2ba2a1edbc774c35e6119eb4afc762435f52008ee06d23ae719c,518fb37ead1ee90e96c9977dd2ac1940145dfcc700e7d556c8e15059f9415d14
741,RTU-2026-CS-000741,Liga Kalnina,Information Technology,2026-10-14,cert_RTU-2026-CS-000741.pdf,1397,9f6705a36bc3cfbe207e8597588c80f70782c4f191d92013a620e5d25adef6ef,7c8c2323ce3c41240d9c1e4e50100e15aeb09b132c9c03a5f7a067cdc8014e35
742,RTU-2026-CS-000742,Andris Petrov,Applied Computer Science,2026-11-15,cert_RTU-2026-CS-000742.pdf,1398,06ed9b5b8071bff21ae4dc04bfd87519599b832dd7e2c56f5c5a1863135f22cf,21ef6488ef6d0fc26bed6d2ed6030ba4436b7be07ca916eef5e0dcf87a146941
743,RTU-2026-CS-000743,Yuki Liepa,Electronics,2026-12-16,cert_RTU-2026-CS-000743.pdf,1370,17839df60e102b408ed98f052223c5d611745d7d87b3be363f8e9801ef596fb5,8b838b6a2e9966aee45fc048997674b7ed7b43a4887f1e32cda08336fec78699
744,RTU-2026-CS-000744,Omar Vitols,Telecommunications,2026-01-17,cert_RTU-2026-CS-000744.pdf,1387,22dc89958e275abfe064e7838fbece2505dc9723f3fb1ba34037a3eedb000d36,55f1aba5be038c3fdb92b487832e001a3da033ecc85b85b23a6b692280d503a2
745,RTU-2026-CS-000745,Anna Tanaka,Computer Systems,2026-02-18,cert_RTU-2026-CS-000745.pdf,1396,d7d1808cf4025f46d4d61cdf30eea7392908702584f0864e647d7c405763d5d8,c3d79aa22bfc664493f22db8f5f5e05c0b55687ed9de7ade6b06b7f2a514ede0
746,RTU-2026-CS-000746,Pavel Haddad,Information Technology,2026-03-19,cert_RTU-2026-CS-000746.pdf,1393,44f2d96493e1dbe29620fcd9ae78ea95bf6021335cb2dd4b1a735a41b7265a12,c94d1abb4f33c73d621c4f26e1ce78835a600341778876d1311c9a7acc6794a1
747,RTU-2026-CS-000747,Nadia Novak,Applied Computer Science,2026-04-20,cert_RTU-2026-CS-000747.pdf,1390,63a5a61490d485d476127678d7df785fe969782c59d8740ac2da16f30cc14e70,0162baffecf81bfadd0e3fdb165dc8818a63ed8183599e5c746b61b29230c472
748,RTU-2026-CS-000748,Tomas Kowalski,Electronics,2026-05-21,cert_RTU-2026-CS-000748.pdf,1378,88a265a30b8a36c3c7dc2ee8f9b058bb6fbfe0bbf64ac156879b12fc422036df,261b4a2bc955bbcbfb5f6b002f665189890b402b7ab5df374d2c110f12720da4
749,RTU-2026-CS-000749,Ines Saar,Telecommunications,2026-06-22,cert_RTU-2026-CS-000749.pdf,1390,da0f8d4f93ba052458e368600e92c647f3a197952c800edfb5f829e1c397adb5,ea2b72fe304165d4c50a0cf9f77f4fb4870fc38ca2745cb905d62f88585f3d32
750,RTU-2026-CS-000750,Karl Lapsa,Computer Systems,2026-07-23,cert_RTU-2026-CS-000750.pdf,1392,2123d5c5244c6f61583c7c1dbcd7ab2ac4bca39f53754af9b4bb87bae72b3de3,af1a9828cbdb3d466cdee9ba2e3c0a22a3e1eefb67966a19978dd026e870fa37
751,RTU-2026-CS-000751,Rita Costa,Information Technology,2026-08-24,cert_RTU-2026-CS-000751.pdf,1385,33eb08df571d8ef6fe7ce20263ab4433baa940b3158b96ce9bac95e0359bbb75,0332a86f5ae41fd3f6398ccb9d7258cb7c2dc8b218a922c7d1181713c76e8fa4
752,RTU-2026-CS-000752,Hasan Zarina,Applied Computer Science,2026-09-25,cert_RTU-2026-CS-000752.pdf,1392,c2b9f9466592f81ba5429c2c9de8b94b13186468bcd9263fd560b0c293ab69c1,340bf3cded403be61c505a1d0717909207b0b47156b37d30b2aa57b51e3f982f
753,RTU-2026-CS-000753,Elina Turan,Electronics,2026-10-26,cert_RTU-2026-CS-000753.pdf,1383,5db30299453835272178228b22208d15f4e0980d70f7452c7b1fb96f75a66877,c4802dc61f0736f9d6fddfe101a9da191ece4c8346842bb1baa57afa83a28c91
754,RTU-2026-CS-000754,Janis Berzina,Telecommunications,2026-11-27,cert_RTU-2026-CS-000754.pdf,1395,ee99ee162f5ce38babf06df8f09b1e808d1c12c3007513cea7b33c571912c9bc,079cffa7e36d701de2c7e6908d68ba484aa1eb520c20f92729e6c74acdac52bf
755,RTU-2026-CS-000755,Sofia Ozols,Computer Systems,2026-12-28,cert_RTU-2026-CS-000755.pdf,1383,a5bfbd7cc5610acdda0176a8c1c95bc24a3c14b0f47570193e4374d49801353a,41361008eec9b792a22dc8cfe6a97140639c12f3d49c6deebd623c1a20f33315
756,RTU-2026-CS-000756,Marko Kalnina,Information Technology,2026-01-01,cert_RTU-2026-CS-000756.pdf,1387,f5be6bbc42ad4acb6b0dcc9bd2be7dcf0cbf40269f6b97ae2fcb1e6d810128a3,b91a6ac60530929e7e058184d6b141b07924f49031321196a82c59512bc8ae24
757,RTU-2026-CS-000757,Liga Petrov,Applied Computer Science,2026-02-02,cert_RTU-2026-CS-000757.pdf,1398,551c1b91b9c07f96b70ec5fa2630c89209d15e5e168a613b11a428c4ced1b999,72a3975e0c9426fbaebf9222c46523d7434cc37df8e210c46d294f7e5df6fb1c
758,RTU-2026-CS-000758,Andris Liepa,Electronics,2026-03-03,cert_RTU-2026-CS-000758.pdf,1377,dd025bafb7e20f583932fc493111cba62c80bdaaabbdb2f166fd6bf48d5575bd,98e249bd361c368ec41a506774e25a2ac508794a35dd60783a1c1f3e305e478c
759,RTU-2026-CS-000759,Yuki Vitols,Telecommunications,2026-04-04,cert_RTU-2026-CS-000759.pdf,1382,de30004cd71d5da2fdf3cb623f80cd47df0a466dcb3e22ba131b7a0f10d530dd,ac819c3bcbffb57b52ecf6b65b1f595c6a9ca881f426ec5edefd36c36b5da707
760,RTU-2026-CS-000760,Omar Tanaka,Computer Systems,2026-05-05,cert_RTU-2026-CS-000760.pdf,1386,9cf635e6ad38c934c7a85e47bfa6908e07aaf181e4bfc93b775735ccfe842ec0,7f65b1cecf6ad02f7b3d8c56de9a4345fe1b2497a6d847d7ebb0301e7e50c1d4
761,RTU-2026-CS-000761,Anna Haddad,Information Technology,2026-06-06,cert_RTU-2026-CS-000761.pdf,1392,f16242f31b757015f1a0751ea1229b153560bee9bedbdf7e25a7b4b2dc99f978,4292b1ec173f206c990415001f40fc7697bf2e1af99825b234edfe7f643e6533
762,RTU-2026-CS-000762,Pavel Novak,Applied Computer Science,2026-07-07,cert_RTU-2026-CS-000762.pdf,1397,531f01740d1f7b4913db1322ca520ba6c8b5361eb7f6b13e5ecc728d5a001890,465d11b25371120f6b8e850f1d1d30b01ed8d84767a54949b7c4a03aa7bdd3de
763,RTU-2026-CS-000763,Nadia Kowalski,Electronics,2026-08-08,cert_RTU-2026-CS-000763.pdf,1372,b3c0885379a2ca0d248070a728e916e81392dda98e15806ab8e5431b45d05ed5,43b52fd83590aff9ed386b57b26853e87094cca9a96a4fa0dc5b271e84a3a7b4
764,RTU-2026-CS-000764,Tomas Saar,Telecommunications,2026-09-09,cert_RTU-2026-CS-000764.pdf,1380,a5273b2793b09801075f0f8fabb55f4429219917eab1a72a6d5df84da53ae786,d9a7be7dbf11e3e9ad0008402e476c5ae26b3460beb46f519080c47cf2d5d64e
765,RTU-2026-CS-000765,Ines Lapsa,Computer Systems,2026-10-10,cert_RTU-2026-CS-000765.pdf,1394,6f44f54a06d3d80071a7c6329bbe79e4738fba6b6848ce3a90956768f78bbf5e,c93ab2997f918c7f3f6932a64ff053d2e50e9d9135d9e2e9c1032e86f52d3413
766,RTU-2026-CS-000766,Karl Costa,Information Technology,2026-11-11,cert_RTU-2026-CS-000766.pdf,1391,f830c1181f8f4527a0a5e285ee7c4dae4a48630d7c7b044885c3949fde805ea5,b5825472223d65949aa5061c4dd2e490968b338c418945b49fcd0f83b48ecda5
767,RTU-2026-CS-000767,Rita Meyer,Applied Computer Science,2026-12-12,cert_RTU-2026-CS-000767.pdf,1386,a29e5e0c0e75d2d10a0f2a653f2cd14ae198d41035aab50facdf21e11bafbaf2,4050194c1c257478ac32e85095240c6560339046fd5480c287d62fe5013ce36b
768,RTU-2026-CS-000768,Hasan Turan,Electronics,2026-01-13,cert_RTU-2026-CS-000768.pdf,1371,203d61239633a9cf3afbebee63d0caa78891ca1457b5dd89693d7e6b5da0e0f2,78a76ca5772d62ea69eeca54770a3c81ca60646f547b00634a79dc92bcb6af28
769,RTU-2026-CS-000769,Elina Berzina,Telecommunications,2026-02-14,cert_RTU-2026-CS-000769.pdf,1397,c4d1f0521f111f98b065cdc0debd0f505abd5694bb5e7ac13a55c55124020d6a,b05429155e5bfd44d7adc8d9679474cf00d8f65982dacf361258e74fd85ad416
770,RTU-2026-CS-000770,Janis Ozols,Computer Systems,2026-03-15,cert_RTU-2026-CS-000770.pdf,1392,7a648a53c48d5397f1f5f97728b1576d904f2f306d14f724d2c774aad8928c68,6ff2ff1db9682ebb69b95725db953f5427ab3edc4fd5f155fc024f4ab047d474
771,RTU-2026-CS-000771,Sofia Kalnina,Information Technology,2026-04-16,cert_RTU-2026-CS-000771.pdf,1383,6f3b101f8dd96ca6ed7303f01b07d970441a0cd88597f3e022788925fe3446f3,fc383d0015372cb801428ada1168450d0324f1b91f2107d702962f93918ba89c
772,RTU-2026-CS-000772,Marko Petrov,Applied Computer Science,2026-05-17,cert_RTU-2026-CS-000772.pdf,1390,bf432dead5aacbb2ecb3e405a0fc12377bd5b57001611e76098d1568520436c1,2d5f3bb33a4e5fb898f7554c7e045c4ac0112e17c69f75d6dba251d1c68e4c2f
773,RTU-2026-CS-000773,Liga Liepa,Electronics,2026-06-18,cert_RTU-2026-CS-000773.pdf,1378,ac223e434c47cf4c6555aef848e1de52daee07e0573a5d05815d1d683c40767e,b42200146df858fb2628237eb6ef0719fea147a7c9d7d4c7e4bff11e86955bcb
774,RTU-2026-CS-000774,Andris Vitols,Telecommunications,2026-07-19,cert_RTU-2026-CS-000774.pdf,1392,6ec4a48d3c2054e186ba70b56c16c3a978484bfaded14edc52e3dfda2e37f5e1,0161de397bcb83498fd5c64888a0910f00f1d8aedb3e8a005c0493909cca1908
775,RTU-2026-CS-000775,Yuki Tanaka,Computer Systems,2026-08-20,cert_RTU-2026-CS-000775.pdf,1381,203b836bf0310af13c3703f4831b5d91446342476933cd11a3f7e4da96802ffc,6d3de097d8051a3dd0dda418b91e6fb34297e1b7071444b33e7a991b4d92dfe2
776,RTU-2026-CS-000776,Omar Haddad,Information Technology,2026-09-21,cert_RTU-2026-CS-000776.pdf,1381,a975aa57afe81163f9d61b898fb0d2f03300960a21370735aec9661ef272f32c,37b3b5e97b9fb72b42ee6ec41a68a2b722698793d615fca006ee9e4511a8c26f
777,RTU-2026-CS-000777,Anna Novak,Applied Computer Science,2026-10-22,cert_RTU-2026-CS-000777.pdf,1397,8ce8a8e938d89ff87f5636bb1a9c96d91b0b67215d52f1abd8242ea18f8db3c0,5dbcc64cea73479496653fbe8519f04c29aa153b1b30e273d7a638068008aaae
778,RTU-2026-CS-000778,Pavel Kowalski,Electronics,2026-11-23,cert_RTU-2026-CS-000778.pdf,1379,43230acfe9d64c7c1efb2efbe70c00bee7dc56b6fd16d368589a2dc18c66e5ac,bc3e8daa4866abc936221929e8aede557022eb39b9ea968967943b256e1b4640
779,RTU-2026-CS-000779,Nadia Saar,Telecommunications,2026-12-24,cert_RTU-2026-CS-000779.pdf,1380,bb636b86bfd845cbcb2140f46005b2ee573d14318c79c55987cbf04362832aa3,bfb9704fe2607393b9290c5ae919ac452c9a8fa5aca13f1aa675f50bc95f40e8
780,RTU-2026-CS-000780,Tomas Lapsa,Computer Systems,2026-01-25,cert_RTU-2026-CS-000780.pdf,1387,fc423f5579c98efd9073d4e428063adb99814c27e97cdc80e6f40487d4e00d8f,e456eba4fa5ab68622395dd14a80b8f7709b6e9ef360b9a46a4238f76905b768
781,RTU-2026-CS-000781,Ines Costa,Information Technology,2026-02-26,cert_RTU-2026-CS-000781.pdf,1394,2ef8d7b0d6d3babbc24f3412d3255b3063133bb910b18571f6431e42cb75b9d2,e0a13a7b1d137079dd90a8cb613dc5aa6d74e07375ffd8672dfaa3f8e8bcf142
782,RTU-2026-CS-000782,Karl Meyer,Applied Computer Science,2026-03-27,cert_RTU-2026-CS-000782.pdf,1397,61b23e866b5035c0aa8f9c76758c51a41247b2d3e8a53481a90a30ba3e44f3a9,6afbfb454eb0af0849a33c80d073776592c55f0f1b647823635facebd8f5fe0b
783,RTU-2026-CS-000783,Rita Zarina,Electronics,2026-04-28,cert_RTU-2026-CS-000783.pdf,1370,597d30f0307dcd3fe3f34f9b44a2c68f9f43c1267653dbbeddff52a8bf1f2c06,dc46e9ff89f7b63cf5e1a9ae96736e1f97941f4fbd9529e509c125c7c2d7927e
784,RTU-2026-CS-000784,Hasan Berzina,Telecommunications,2026-05-01,cert_RTU-2026-CS-000784.pdf,1386,d2866c18bef83cf36dae531e98b7cf19b982ba4c570f7485433e43d27603b4e5,9b9261664b7b167decc9287f8fac6241183c38027a8590af1bc14c314f730af4
785,RTU-2026-CS-000785,Elina Ozols,Computer Systems,2026-06-02,cert_RTU-2026-CS-000785.pdf,1400,dae4e0259be8ab7b480a8dc4009a4ab09bde5fd409ac6b346ab2109e6cc18f59,aded0fee4a4e2f90585870c89f0b9a2422e269c4a1a5f36ed1cfe076104a843a
786,RTU-2026-CS-000786,Janis Kalnina,Information Technology,2026-07-03,cert_RTU-2026-CS-000786.pdf,1394,b43baa264c994aab51913475c1d94562cd782808a985d78c799b672b3b11837a,231407c8e8b211d5bf598d00025e94b718425207caf6ab3043acfbf29c3495a4
787,RTU-2026-CS-000787,Sofia Petrov,Applied Computer Science,2026-08-04,cert_RTU-2026-CS-000787.pdf,1390,deaf055cfab8312b32c6419f20158b7c0fe8f82e2ab8453774a576ce70de8f2c,10ce10dacf08019766631148745c8526aeab388b3c1878747be005072ff788f5
788,RTU-2026-CS-000788,Marko Liepa,Electronics,2026-09-05,cert_RTU-2026-CS-000788.pdf,1369,f586f324df1bbd83e7cce3742fa58f139158b5b8c5a528e982e0b0b04300339d,e22e2c48c7b0f1bf8e8555c1039616739e918a558c54b332a8be8b3364e01af2
789,RTU-2026-CS-000789,Liga Vitols,Telecommunications,2026-10-06,cert_RTU-2026-CS-000789.pdf,1396,3269bb03a58796c89cc80f4d33d56483c9f0969d9f833faaff4463fb53afe8dd,14cca699d1f133b75df46c74413282210b6ea35153a3d9bb5eb82fe3256973c8
790,RTU-2026-CS-000790,Andris Tanaka,Computer Systems,2026-11-07,cert_RTU-2026-CS-000790.pdf,1394,7b8a471212976961f9b0493c7db4ba29fe1a66cbc91c801e1004b1ac53c3a73e,756a5221f48db196adc97e9c1e36f2eb21dd97d6f35493a9063ff20a50077441
791,RTU-2026-CS-000791,Yuki Haddad,Information Technology,2026-12-08,cert_RTU-2026-CS-000791.pdf,1387,f001dc1952192e030e22cb3d6b0f3f1ce8db543ae1568896695f07fdbe000f11,43aa77150c30d9ea46ffef4309f2dc85d9f1640d43c829d024578792703cccdc
792,RTU-2026-CS-000792,Omar Novak,Applied Computer Science,2026-01-09,cert_RTU-2026-CS-000792.pdf,1391,de47efe5695a25b5b7046f6dbdc3b4af4d4bcd5a59c73ca68f563219390179bb,911b43fc7f8e82258e4dc48ff6db904f67107d4d25eb7db01022f462a41d9e30
793,RTU-2026-CS-000793,Anna Kowalski,Electronics,2026-02-10,cert_RTU-2026-CS-000793.pdf,1387,d29c31048f07e89b53a4d53a3b9ae18631195f413393be722f3a376a45a2843f,76f3c605852e0190264aaa68efbd4c9e37fd5e98bfab169a95568d559743c78c
794,RTU-2026-CS-000794,Pavel Saar,Telecommunications,2026-03-11,cert_RTU-2026-CS-000794.pdf,1390,c6b2616e39e5ba1d2adcc6ea671ff0fcb5605dc2bbfc9840156b23ab94465161,e50faf5279f08350a6ba3b34cd6457d76a60f6a457e2e25331d49850adbfa4a1
795,RTU-2026-CS-000795,Nadia Lapsa,Computer Systems,2026-04-12,cert_RTU-2026-CS-000795.pdf,1386,a97d7556d8eb78ade532a556e889a188c57b89784c5476859f5721eb7cac18c2,c0260ce286e88008a185b8584798c49e669e75fd0936fa066fcc575ef79f49ce
796,RTU-2026-CS-000796,Tomas Costa,Information Technology,2026-05-13,cert_RTU-2026-CS-000796.pdf,1385,f037a06d2031d3c47a5310753265269167e9a7e41f73f1459c7d02d5936228ef,2981585eb41eb6d3ca99650314bbb4681e342a617f4ed17c9424d262fcbad531
797,RTU-2026-CS-000797,Ines Meyer,Applied Computer Science,2026-06-14,cert_RTU-2026-CS-000797.pdf,1401,8d982c3655b9713aa64fc32d3a8374938eb9acf6846b2e1a2208936edebed806,4c4aaafffa7ed4798efe0d9cf9c3eaa52d97eba38af3a056a0d082774773b5b3
798,RTU-2026-CS-000798,Karl Zarina,Electronics,2026-07-15,cert_RTU-2026-CS-000798.pdf,1379,996c0ee3ec60c03f5dcd4f28ea9d0225aceee69b474d563b60e5b72bb0b8120e,feeed321a0ffdf3c13f34d82b4d75742add30503fad6347d425cd03781d1e9a7
799,RTU-2026-CS-000799,Rita Turan,Telecommunications,2026-08-16,cert_RTU-2026-CS-000799.pdf,1382,b17de88049b238d68a6fb5a84561e36b8e2058649cf7ac9f9251d822e1e2d2b8,28e61ebc327851c5657e5e687311c494ac8afea69eaf71431a81bebd70fd6231
800,RTU-2026-CS-000800,Hasan Ozols,Computer Systems,2026-09-17,cert_RTU-2026-CS-000800.pdf,1389,0c0bfe363bcfe3a2b9963a26d13613ec8e3c4a4e67ce95fc406350a40c7385a7,87a416d080da96039c7effc32394488362d8158d8ac9349ddd1defe526e85ac9
801,RTU-2026-CS-000801,Elina Kalnina,Information Technology,2026-10-18,cert_RTU-2026-CS-000801.pdf,1397,d23979dd581c849ba8c6568af8c424a3ac5e7604109f596a8d2af91293b82d35,1915fe02c63b73164bdc181743253696a304fbc8112cfd66431d055e66aed0ba
802,RTU-2026-CS-000802,Janis Petrov,Applied Computer Science,2026-11-19,cert_RTU-2026-CS-000802.pdf,1396,ca246c315b80c04d17c1b1d008a7ba2718428fa5ad86c58bf000a6addb3bc344,b12092ecb97a83141ffaf95bd53b29cbb45b4684b0eae536f38a217440dad5d7
803,RTU-2026-CS-000803,Sofia Liepa,Electronics,2026-12-20,cert_RTU-2026-CS-000803.pdf,1371,1ef840e47adbe5f94479c1a07797ff82f15bce021a8a1a2a6cdd8d8f7fa7cc58,b353e602b73cd504380f6badb96c796864ec99e8bbf54f1c6227f4635ac381f7
804,RTU-2026-CS-000804,Marko Vitols,Telecommunications,2026-01-21,cert_RTU-2026-CS-000804.pdf,1389,a3eddd02db7d59db69522e46fa239b8b02dda0a1919ad968c6103e6ff9c82c23,62092b9ba1888ced216dde665a5cd2fa882a119f88554c3d471a5467034ee08d
805,RTU-2026-CS-000805,Liga Tanaka,Computer Systems,2026-02-22,cert_RTU-2026-CS-000805.pdf,1396,11748bcf0acc923a241538cf1dc3b5c8c1b87745ea9a86878ff559d0df11b18f,743ce0a9237f8ac8698091392e40bdf0dbed5dbd1928a13c02d8da6bf0e18a6c
806,RTU-2026-CS-000806,Andris Haddad,Information Technology,2026-03-23,cert_RTU-2026-CS-000806.pdf,1393,f103aa8d4415c64907617d57d3b6eb5dc963851c146baa5617fc295157a13ee3,0c657a27bed7681efd49efffed39ed1340eeedc047d875387a74ad81ab989946
807,RTU-2026-CS-000807,Yuki Novak,Applied Computer Science,2026-04-24,cert_RTU-2026-CS-000807.pdf,1390,ebbe083fd5bdeae92adc972bbaaf38ea9729dcd832eb4c40db98c6c5a714253c,048b1aac83e349035cf2365045a2490101578d1fb827e4bdbe52258266229b26
808,RTU-2026-CS-000808,Omar Kowalski,Electronics,2026-05-25,cert_RTU-2026-CS-000808.pdf,1372,e47ae2f8f801ed54193d1478d1949d235d4ca97536781ed928cf9e929700a509,7fd6526ef2f8b376bf5766e9d6fdbaa991842fb727ba078a0c0e07b09a4bad0d
809,RTU-2026-CS-000809,Anna Saar,Telecommunications,2026-06-26,cert_RTU-2026-CS-000809.pdf,1389,e56759358c003aa6bad34af5880ec77b284318ddf2f94f324ad8d531b8953c98,fd0f2d2fa22fa2fe96e82f26b88a81e8fe8b6ff07b0ae63a1e1ec8f8c985dd52
810,RTU-2026-CS-000810,Pavel Lapsa,Computer Systems,2026-07-27,cert_RTU-2026-CS-000810.pdf,1391,7679bf96f5e435149fcf357318950fb79becd0f56e9ffcb154031614a9fa2718,3adf765bb8053b0e79962cc0853037f9be27c65741bfaa53b593e82e881b03e3
811,RTU-2026-CS-000811,Nadia Costa,Information Technology,2026-08-28,cert_RTU-2026-CS-000811.pdf,1383,e10cf58005cec01271206501b5692688a007216639494a522d024f341685c9b6,54d71a60fb9a688fe717965673b390e385a42bfa68b382f545ed8ea0be6c2804
812,RTU-2026-CS-000812,Tomas Meyer,Applied Computer Science,2026-09-01,cert_RTU-2026-CS-000812.pdf,1389,0932bea68cb66dfe878e281bdb6a3927eec309fcb39764f143f3f72c91199bae,3935869e6897fd14b9659c72f5742a45f72118a4c138aed3d4b03562da7dffae
813,RTU-2026-CS-000813,Ines Zarina,Electronics,2026-10-02,cert_RTU-2026-CS-000813.pdf,1383,04651ae1b0fb24d10a1c6938f0405032a63a831ebeb549d922a5cec513e03aa1,737740afd0cc55a2c7d8e0f7b7428fcf39395fd98be840c7a85a0f174241ffa4
814,RTU-2026-CS-000814,Karl Turan,Telecommunications,2026-11-03,cert_RTU-2026-CS-000814.pdf,1393,9487c8c6912201344f12a25b24b08d4e54bba71c69eb517a2c8556dcd03ffeff,8cc6fbc2484085d9d53699ba53941a2e4a5fa35a45ed03002f919bb54ab84bcf
815,RTU-2026-CS-000815,Rita Berzina,Computer Systems,2026-12-04,cert_RTU-2026-CS-000815.pdf,1386,1c708a60561a1b36edd87e03294c8fb73fc0802010c29288bd23f137266d7705,a69e204aa5205372096d808901e219bda04d4246b30a8873a799bbed61b5a237
816,RTU-2026-CS-000816,Hasan Kalnina,Information Technology,2026-01-05,cert_RTU-2026-CS-000816.pdf,1387,3e0426a2fab05a427729a2117b73deceb99cc4b20e0475e4a07d2cd0dfb5cfdb,6964ed837456272f9c2ea3c0c0a8e8c38eb79ec90858acdd4ab65b7f881fdec8
817,RTU-2026-CS-000817,Elina Petrov,Applied Computer Science,2026-02-06,cert_RTU-2026-CS-000817.pdf,1400,60a85aacbff27b8b7b69411599e809f74a12aa091b0817d6f1295ca36d580ed5,df51c5a5b31f732da78386f0fdbdd87b4ca51e46896184078183bbdb77680c96
818,RTU-2026-CS-000818,Janis Liepa,Electronics,2026-03-07,cert_RTU-2026-CS-000818.pdf,1375,8571128253cde10b7428e56f96271c0c1f0b36ecf05ec5a95493e10d707fbe7a,7f9c79d4cb640d43146fb96a328ee0dbe96fb595d5369746750e32a14a4b5d78
819,RTU-2026-CS-000819,Sofia Vitols,Telecommunications,2026-04-08,cert_RTU-2026-CS-000819.pdf,1381,a54c898b96cfb6d95850ead45e3de8b2a3470647139be818deb25bc4f2f8a07c,d2bff02bafc7690ee2dbe46582f9ad0b9e6cef8883c198e7a9635eb4b34a84b8
820,RTU-2026-CS-000820,Marko Tanaka,Computer Systems,2026-05-09,cert_RTU-2026-CS-000820.pdf,1387,b84cb1ac8b195d53a9e7b226355588ad0211b39c167ef50052974921a8a4236f,8017b4fdd820675d2fb0a71073dc9ec0af6bbcb01050dc1bc253b1dc6a1f4b8d
821,RTU-2026-CS-000821,Liga Haddad,Information Technology,2026-06-10,cert_RTU-2026-CS-000821.pdf,1392,37d8666402c308ea27d1f2353ab18eb8bc09fcd6573e95bfd1bfbdf159895d3d,1a83452ee8660aa3bc8fdf5dc89d84f49fa1be372cbcc072aaf0bdf30f43440f
822,RTU-2026-CS-000822,Andris Novak,Applied Computer Science,2026-07-11,cert_RTU-2026-CS-000822.pdf,1398,8fb6ebdd05fd3a4975f9f0d6e397b3f078d0e687d48d76141618e7ef7d69e01c,aafcc06ab4903f1cb9018c05940872b2c398970055a5ee8df8193414347346da
823,RTU-2026-CS-000823,Yuki Kowalski,Electronics,2026-08-12,cert_RTU-2026-CS-000823.pdf,1371,41c3c5145c1c62bc4bf3427d50dfd0f1041bfb0609f75f75d67e2b8ace5d3888,28d344617e574eae6e72f25c293920f1cb02e4d692394ab86ba7cb109f952b1a
824,RTU-2026-CS-000824,Omar Saar,Telecommunications,2026-09-13,cert_RTU-2026-CS-000824.pdf,1381,d6586ac25520b308ea6a35e3179d0c1c58e9674473feca23f52f5dc82096df6f,62b0ea38116cee6208481b09f72d3bb07767da9473e1395d3f8b56768c5089ef
825,RTU-2026-CS-000825,Anna Lapsa,Computer Systems,2026-10-14,cert_RTU-2026-CS-000825.pdf,1396,3bdd4a4ced452196a424cac6e9d6ace1a6c47075e479b2cb2a5b686779e79685,cc7a374ee7573a2464ced99c87cc2cbff4959bd72542db6803f0f293cb143adb
826,RTU-2026-CS-000826,Pavel Costa,Information Technology,2026-11-15,cert_RTU-2026-CS-000826.pdf,1390,9314d3fc71fc856ba9d988e0cd2479a23f2d3ba18edfa85306276f70df423fd6,8662c6427acabdb6915b997e872cad9381943e7471dc90bc50effb7fb8358699
827,RTU-2026-CS-000827,Nadia Meyer,Applied Computer Science,2026-12-16,cert_RTU-2026-CS-000827.pdf,1389,2dc6349386cdcab5d5a979731318f2367722c662be93f266d1b236565f848e86,3a44bb3fed3603b960ff57251f1e1bd7ac3e1ffa70c331166f83c7400d6fd6c4
828,RTU-2026-CS-000828,Tomas Zarina,Electronics,2026-01-17,cert_RTU-2026-CS-000828.pdf,1372,baf5ee68e3b20443ef4fd90248bfc428e726b77f8553d5d91d348c552dd18c16,c7ed16b678f7d49f9b428b6734df132dcd38a5ee2f108de915a08167564c865d
